passport_id,material_type,quantity,origin_city,status,last_checkpoint,last_gps,verification_hash
GC-PASS-102188,paper,390.3,Salem,sorted,Salem Sorting Plant,"11.4678, 77.6910",34fdbf7e7c371c8079496d6dc097ef17418ee8a0d0b0f05c8dfe8c9182b1715b
GC-PASS-102189,textile,168.7,Tiruppur,processed,Tiruppur Sorting Plant,"11.1891, 77.1012",a5fea0bd2391c57d46d5db82b9ee0161d5d51ba49a3704cfcd513b7769ca40d2
GC-PASS-102190,battery,2280.4,Coimbatore,transported,Coimbatore Sorting Plant,"11.2408, 77.6721",6c5b0fba8693352d66a4e935c60e054e1ca958a9c94613446a37436695ee78fc
GC-PASS-102191,plastic,591.5,Chennai,recycled,Chennai Sorting Plant,"11.2454, 77.4377",6a3265bb3b8962aadec6614ec79b6ba34d3bd593698d755b65c5e861ef36162e
GC-PASS-102192,textile,1074.2,Chennai,processed,Chennai Sorting Plant,"11.4747, 77.2842",b5f42349fb0be900f7f8363f56614b97d8a4b0b862cf074476c8158504623fb3
GC-PASS-102193,battery,2034.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.5723, 77.2075",0e5a0a23510eb462058509a421c9e301a3dcbfee7714a787c5d65257416e4f17
GC-PASS-102194,battery,4562.5,Salem,generated,Salem Sorting Plant,"11.8405, 77.3057",4d47ff884e2dc68a84dfba37702416b69246e92a93ef1fa238143c6756557f01
GC-PASS-102195,textile,747.5,Tiruppur,generated,Tiruppur Sorting Plant,"11.8909, 77.1639",1eb1dfce6f491c1446c477e38ea6a62dbf0812fbbcb0060c35d08daee456979f
GC-PASS-102196,metal,2429.5,Erode,recycled,Erode Sorting Plant,"11.5402, 77.3595",c928616c6483bac01b48b37e0dee9dcbf23aa6d7f02bcedd75fe0e1717c22086
GC-PASS-102197,paper,3164.1,Salem,recycled,Salem Sorting Plant,"11.3332, 77.1329",a3607fe062abbfb4600b6fe4459ce4d36977d41e6aed5c144c0fe5d1632a259e
GC-PASS-102198,metal,3906.4,Erode,sorted,Erode Sorting Plant,"11.2787, 77.2623",4a879bbdfd78688263811d4ace0120b369b6e2c1af962e717f0f2cb43cf58282
GC-PASS-102199,plastic,2897.6,Salem,processed,Salem Sorting Plant,"11.2803, 77.2098",e555ac1a3c8119101f8750bb2a66a19671465a94c095794903231285e43f6980
GC-PASS-102200,battery,4218.0,Erode,transported,Erode Sorting Plant,"11.2553, 77.2615",66ba5bd995caddd3dbfbaac13e01aa2ad9ba2214250760c6af442ffd1ee8b7e2
GC-PASS-102201,battery,140.9,Chennai,processed,Chennai Sorting Plant,"11.6323, 77.6291",d76f2ffea235adcd1029a973ed5a67ff6a92d39cd6a2f2dccfcd434879dedfbc
GC-PASS-102202,plastic,4167.5,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2896, 77.8366",3dbc382009801fadab64bc14d075f6f9e3e9ef3624b61efbe13dabe5e2961574
GC-PASS-102203,paper,1758.6,Salem,sorted,Salem Sorting Plant,"11.6346, 77.5729",9f665afa47e7787d27d6df0b949cf83b10bc6db8fdd5d10a553cae44472248b2
GC-PASS-102204,paper,2897.3,Salem,transported,Salem Sorting Plant,"11.5553, 77.5925",0c980509ae89d5bd2be6b4729c92dde312e228e03d3c8e2e1ac22796f7330dd9
GC-PASS-102205,plastic,396.0,Tiruppur,generated,Tiruppur Sorting Plant,"11.8092, 77.2224",45204b830939d91685279d3ac60ec3f250af7b519968de381b16b8bff491868e
GC-PASS-102206,battery,777.1,Salem,generated,Salem Sorting Plant,"11.3446, 77.4905",65b192ead2ac3713fe2724b36a213349d8f278ae4cd3665cba58f4d3712c494d
GC-PASS-102207,battery,1112.1,Erode,processed,Erode Sorting Plant,"11.6030, 77.1354",eeb7b452cfd8be7e9ea4facf7c8dded831602602aa484beef0dc6d8031e1d27b
GC-PASS-102208,metal,4122.0,Coimbatore,generated,Coimbatore Sorting Plant,"11.1628, 77.8162",2dc683f5e5c2fd0765d373612b8fff5b668d79726c06d923183a845e1a76046e
GC-PASS-102209,battery,2690.3,Coimbatore,processed,Coimbatore Sorting Plant,"11.2780, 77.2531",28ed0d23938c8471e5a28dc5f86b11a38b365354c755c477349b2a23baa2590b
GC-PASS-102210,battery,577.5,Erode,processed,Erode Sorting Plant,"11.1392, 77.1825",91ce96008fa6cfee6e1fc6d28286461184750437fcf305a0fe0c43d103469735
GC-PASS-102211,paper,4692.5,Salem,sorted,Salem Sorting Plant,"11.8059, 77.8272",1e57e6489d0f7db75fdf769a89257ddf64be128b6e4b61b7ca634207d5cfc148
GC-PASS-102212,paper,3253.2,Tiruppur,generated,Tiruppur Sorting Plant,"11.4064, 77.7792",193f9f2c975b0072b3049bd2eb8440cb579eaae32c12f02f5e69cf487f329a23
GC-PASS-102213,paper,2611.1,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4336, 77.2565",e59a8996c20df1a89335199db8601a23fb0a97825607a764ba54bd1f28d865e3
GC-PASS-102214,paper,2887.1,Tiruppur,processed,Tiruppur Sorting Plant,"11.8928, 77.2284",7742cabab63748acacb78bd98527f33713eac23d2db0c33301503eb77a89da07
GC-PASS-102215,battery,4655.2,Tiruppur,processed,Tiruppur Sorting Plant,"11.5721, 77.8629",2209a1e04501902436305a2241f1ef30d6a07c0c50da92c19005614f95ba0e52
GC-PASS-102216,plastic,2821.4,Coimbatore,transported,Coimbatore Sorting Plant,"11.6110, 77.3694",88827093a1c635659d1d163efaf9a9537aa3b7594443e7a39415ee29f0a9edb3
GC-PASS-102217,metal,2989.1,Coimbatore,transported,Coimbatore Sorting Plant,"11.2080, 77.6623",b2029b5740c0ccf0fce9a5c36ca87f64842f1fb137a2d300ecf77ba5574aa2c6
GC-PASS-102218,metal,1296.7,Chennai,sorted,Chennai Sorting Plant,"11.5260, 77.5310",809742a30e51de8e70c95b230389f5b641eff1ec0f55f99aef92e41d2f0cf96a
GC-PASS-102219,paper,159.7,Coimbatore,processed,Coimbatore Sorting Plant,"11.3921, 77.2251",d00022d33e172087213b0b6e1cdfee0ca4545b347dbac997474443f61259e85f
GC-PASS-102220,textile,3768.8,Chennai,recycled,Chennai Sorting Plant,"11.4187, 77.4506",63629681932f913d4c3f627afea6cf8f292be88404127602083f650a2bbeebb7
GC-PASS-102221,metal,2895.6,Tiruppur,generated,Tiruppur Sorting Plant,"11.4823, 77.8041",34086f984b2de5c48be53db73108679c507ef26dd0e2d829d9dc68907be8dec4
GC-PASS-102222,paper,854.7,Coimbatore,recycled,Coimbatore Sorting Plant,"11.1611, 77.1749",12e3d9d64b8dfdcf8600b61db7e72bc07910d41fbcbafbd636e46de33edb4522
GC-PASS-102223,textile,4455.6,Tiruppur,transported,Tiruppur Sorting Plant,"11.8246, 77.8865",213f5c95af529a3b54d299586e7e42dc22fca3668b34855a30d057588a6a28b5
GC-PASS-102224,paper,4125.6,Salem,processed,Salem Sorting Plant,"11.2856, 77.8540",22d7958ea4d47b4344a3e9a37c9aadeec4ff1aaf5018a575e36faafe6ea965c0
GC-PASS-102225,plastic,469.4,Chennai,generated,Chennai Sorting Plant,"11.4057, 77.5827",93ee47c8c61709a57b131b87794c034c3cf107778f552ea3d71576fe4b92830c
GC-PASS-102226,plastic,4865.8,Erode,processed,Erode Sorting Plant,"11.2094, 77.1045",87a27bf0ec89f5e58044c880a85a27f2c4b3b7b83775f3b1ffac55d6d382ccf6
GC-PASS-102227,textile,438.7,Erode,recycled,Erode Sorting Plant,"11.5964, 77.2528",16a2437bb0a64454bfd8d63fafe368b9cb28846fd73b1f972816f60070d399d4
GC-PASS-102228,plastic,2819.9,Salem,sorted,Salem Sorting Plant,"11.7525, 77.2126",f6ca0bc8f5c7f305aedbf4f566cc71bf03984068119a877aae1748d3266cbf77
GC-PASS-102229,plastic,3236.6,Erode,recycled,Erode Sorting Plant,"11.5492, 77.3343",b999ad7ac2fe8d62cf2b857d24ba42dbf9ac5f241769526a20654f4378dddf4d
GC-PASS-102230,battery,1466.0,Coimbatore,generated,Coimbatore Sorting Plant,"11.4154, 77.6029",ac374560bae10228a904bdb3f63235ba4dfbb46167f1bbfcb304a3367914494b
GC-PASS-102231,metal,1345.0,Tiruppur,processed,Tiruppur Sorting Plant,"11.7073, 77.6578",21c279de3b68f45a9ae4fa42d5c89f5ab13e15f760146e2809aae24626120857
GC-PASS-102232,plastic,3685.3,Tiruppur,sorted,Tiruppur Sorting Plant,"11.8269, 77.7782",e4fc57d47401b9b9c78f58c5a1a536d2bbda2a5499b01e0c3082deed83debdb9
GC-PASS-102233,textile,1125.3,Chennai,recycled,Chennai Sorting Plant,"11.7617, 77.6150",8c4e99b259a3be748a30e4cd12430b9f7eae3e891b225cd9ba6c68f098474aa9
GC-PASS-102234,paper,942.9,Erode,processed,Erode Sorting Plant,"11.1333, 77.3833",c5b110c236578a9a70e63fe6a66a5cf8dee04d9270049a3d2462fe83eae206f2
GC-PASS-102235,battery,3608.6,Salem,recycled,Salem Sorting Plant,"11.2977, 77.1732",6628967c13862a68ef11ec2113b23cdb82e38f9d5c51b46a5582d30785a06697
GC-PASS-102236,plastic,1140.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.7652, 77.6283",0fae3006934216687f6d6bad09ebc9d423cbbfc717b4b144dbf299b0eb707111
GC-PASS-102237,plastic,1896.4,Chennai,processed,Chennai Sorting Plant,"11.3292, 77.5217",1f2acfd91470ba35a20fd1f72e0551b0f73876ca87611ea1bd4a267e5006ad88
GC-PASS-102238,plastic,1750.5,Chennai,sorted,Chennai Sorting Plant,"11.5664, 77.3357",eb3b7882eb8894faca9807e437cef8c2f5fa3f41d14e06a42bb9561e4c4c23ac
GC-PASS-102239,paper,884.1,Salem,generated,Salem Sorting Plant,"11.3511, 77.7821",704ad5f459c4d9238eb020acce5edc7ffe00cd323c38fea0a49d0127c1895cd6
GC-PASS-102240,battery,2384.1,Coimbatore,sorted,Coimbatore Sorting Plant,"11.5173, 77.3581",753cacd4e10063232ebc0e24a2cbb9c5fb9776cb9404678a1581d677921f89c4
GC-PASS-102241,paper,1099.5,Chennai,sorted,Chennai Sorting Plant,"11.8471, 77.4743",0639ceae0706e74616fa78f1420e1489a0edaf6c0a987365cb61841451cd4221
GC-PASS-102242,textile,4356.0,Tiruppur,recycled,Tiruppur Sorting Plant,"11.1440, 77.4257",6cdb39e9e4b014f813fb89f4490f3ff2f2ba7874ff181a3e9bc6ea4dc146cfdb
GC-PASS-102243,battery,504.7,Salem,sorted,Salem Sorting Plant,"11.5718, 77.2024",48629aa740c893e94a2d0ca2203a3312df5f93579455f9605af5171aa128df7d
GC-PASS-102244,plastic,3893.2,Salem,processed,Salem Sorting Plant,"11.6280, 77.5256",763472b116db7ee3e37ef88237abfbd6dcf50991f548830e78d9302685068de9
GC-PASS-102245,metal,65.5,Coimbatore,generated,Coimbatore Sorting Plant,"11.7700, 77.1079",29435bc8520bb3071039ee107fbdff25f7cc250c2f58aca15909f0609259f9d3
GC-PASS-102246,textile,3401.7,Salem,recycled,Salem Sorting Plant,"11.8967, 77.7071",51e332e807658ebb02baf761fd32ab326552a32a89ab2cb06e40b93dc31507d0
GC-PASS-102247,paper,440.6,Salem,recycled,Salem Sorting Plant,"11.8235, 77.7837",c8ce92cd45df45b630c65828149ed0663a3455e0750741ae6b980a3698ab8786
GC-PASS-102248,metal,2581.6,Coimbatore,generated,Coimbatore Sorting Plant,"11.2134, 77.8261",fffd0842f39da5390d4f6cf242f3422af22f97f938a7e7038bcc05ea34833e11
GC-PASS-102249,metal,2674.8,Coimbatore,processed,Coimbatore Sorting Plant,"11.8017, 77.8771",cd14bc2473f5889efb89acf2c3c1f540e9ee4debd3680f74d6945f1e2579c18c
GC-PASS-102250,paper,1626.4,Coimbatore,recycled,Coimbatore Sorting Plant,"11.2942, 77.5004",a95cd465c023cf3c73e612b3099f0cc6efffdd71cf5474caf8199e2a50674c31
GC-PASS-102251,plastic,1208.4,Erode,sorted,Erode Sorting Plant,"11.7064, 77.8066",dbda86abb6030a6af33cde4143dd70d35dd2b12170cbdb4d541ffdf27fbc3221
GC-PASS-102252,metal,2772.4,Salem,processed,Salem Sorting Plant,"11.4700, 77.2516",d48f7f48cd18a698e38867e75b330d88e4881f526551193b3d7ff345c590af41
GC-PASS-102253,metal,592.7,Erode,recycled,Erode Sorting Plant,"11.3673, 77.3122",9651046f637366f10a70994ecf8df6f953c8b4e9f61628f9cc5d9800b2c0bd31
GC-PASS-102254,metal,4881.6,Coimbatore,generated,Coimbatore Sorting Plant,"11.4748, 77.7342",45ed67545ff251c3a5092468e58b96d87db4fb5062b85479289a6f9a02ba7c7c
GC-PASS-102255,paper,2377.0,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4029, 77.3846",951ec3503d4470a1f50f9e628b37bdde3f06711a9c624da82a633d962a90e70c
GC-PASS-102256,battery,1801.8,Salem,processed,Salem Sorting Plant,"11.5789, 77.6030",47aa3ac61e315745c600e2a3cb6a9128b2558a2cea22043e1f19a91d2b873c3a
GC-PASS-102257,plastic,4358.5,Chennai,generated,Chennai Sorting Plant,"11.3466, 77.3397",63d9f59cb5bc69d02b3c6cc63030a3ca383e19f790a9306cd496f0f49e56fd2c
GC-PASS-102258,plastic,2382.0,Erode,processed,Erode Sorting Plant,"11.7928, 77.7096",c84a4c4c8b97f5e0f434debbc6da4aab1c40c0c0c12ecdc00a5d3917c90bea45
GC-PASS-102259,plastic,4736.2,Erode,recycled,Erode Sorting Plant,"11.1871, 77.5390",67ed5a081f4a99fa9a1e75732b175fd657c287758e3678481f05e97846f70b90
GC-PASS-102260,paper,940.5,Chennai,transported,Chennai Sorting Plant,"11.5690, 77.6278",43382cf6842a66c9408fc1925c5ee9e905f5980bf1f7785bc1a3341bd392fc6c
GC-PASS-102261,plastic,4699.7,Chennai,processed,Chennai Sorting Plant,"11.6699, 77.6679",83d169d600eaadc51428aa4a8cc1fb8fb1fa9ba0fef0423084e35e34692add31
GC-PASS-102262,plastic,4436.1,Salem,generated,Salem Sorting Plant,"11.6575, 77.4373",c2bdb33d7b8c7421b0385d6bc474ae34b36f5844f1636fa0f9f44acbf720d859
GC-PASS-102263,battery,209.2,Chennai,recycled,Chennai Sorting Plant,"11.1020, 77.6229",1cafbdbfbaac171fd1846e8ed19f83394459a7cd8a12eedf67dc1f9c91b6d22d
GC-PASS-102264,metal,926.4,Salem,sorted,Salem Sorting Plant,"11.6882, 77.3558",fbd817ae20033582ed1621060590316eb4772816fb054bec83ade73b3bd7ff6c
GC-PASS-102265,plastic,1431.5,Salem,transported,Salem Sorting Plant,"11.5094, 77.3453",d8f28afebc7cf18351f48d70f53b4de645d48197d96cb253d8d3a511f47a0c68
GC-PASS-102266,plastic,2548.0,Chennai,sorted,Chennai Sorting Plant,"11.4692, 77.2791",9d1591986fbe263b8902458beaf3340d7eea6c9c88b5dfbef5e6a289f705faa1
GC-PASS-102267,plastic,4798.9,Chennai,transported,Chennai Sorting Plant,"11.1580, 77.7752",206d21362ca067615b58419455ce5461a0d786f1f789abd9be0576038a4287a8
GC-PASS-102268,paper,2835.4,Erode,generated,Erode Sorting Plant,"11.3155, 77.2344",43f57786a38838729470f9d13ea94e16d6436aa1631ac21d4abfd94f3f12ead2
GC-PASS-102269,battery,1533.0,Chennai,transported,Chennai Sorting Plant,"11.5397, 77.1199",7b0e0846f8f3a9312bfde4fec8b1c5ee8366f63ebf6316f50feafc6f87ec0073
GC-PASS-102270,textile,54.7,Salem,transported,Salem Sorting Plant,"11.4075, 77.2656",3f6763f90635dea6e684e7478003a521f2de26271260870d48665c23241f77e4
GC-PASS-102271,textile,2328.0,Erode,recycled,Erode Sorting Plant,"11.1275, 77.6271",13cf0d8df8ebe79170c73cfd02ba1f37a5187aa7c4176c1c154eec0aaeeb00fc
GC-PASS-102272,paper,2411.8,Erode,sorted,Erode Sorting Plant,"11.5050, 77.4460",174675138f8403629b368af0f79110850d4373dc6c3bdf088cf71b1d40193c09
GC-PASS-102273,plastic,3652.4,Erode,sorted,Erode Sorting Plant,"11.1071, 77.8386",3542390ccd3803fe62c1db6a44b6646baf84fbaee0ac04ddf42675c5d951ac3d
GC-PASS-102274,textile,3286.5,Salem,recycled,Salem Sorting Plant,"11.2043, 77.3625",fb7669948aca9513a98245164617468791a9a624073c833afb94e602b446e08a
GC-PASS-102275,battery,4475.6,Chennai,recycled,Chennai Sorting Plant,"11.8332, 77.8033",a51adabf0bcfa23370a9cf8fee047a4f432afe8a2c8b252d407aad1d5d208754
GC-PASS-102276,paper,4915.6,Salem,sorted,Salem Sorting Plant,"11.1794, 77.7406",a114a77c84a7f9e71ce2fd85137469cbf5e4867cad855b9fb6ccb3a1a994eeed
GC-PASS-102277,battery,1333.2,Coimbatore,sorted,Coimbatore Sorting Plant,"11.4407, 77.3456",2a3595acea158d2f1bb3157acac4e75c4fa501a0c7311710bf16a31c00f62ee3
GC-PASS-102278,paper,3296.2,Tiruppur,sorted,Tiruppur Sorting Plant,"11.7419, 77.5029",d81f5f7bdd74bdf4e89969d00ffce479bef18a1f3623c306c7143b56d49748f0
GC-PASS-102279,plastic,3268.7,Salem,processed,Salem Sorting Plant,"11.1875, 77.2992",38c4bff13c4f2fdc252fa03c334d8cd2ec67f6ee330a94d2662b461e22e25887
GC-PASS-102280,battery,4148.2,Tiruppur,sorted,Tiruppur Sorting Plant,"11.1446, 77.3832",772bd479ccb631c67e2e8d91f0c2481938ce3ad8308475f81e4ad56280d5c2bb
GC-PASS-102281,plastic,1244.0,Tiruppur,sorted,Tiruppur Sorting Plant,"11.3163, 77.3582",45904a9e891ef82329b795cabfd4b90312df1b07175cfe8a3f446574f3682023
GC-PASS-102282,metal,2469.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.4413, 77.1494",14c34cf8229bfa9187d95ed3735e395c229f124893ffc6505395e959d6c58270
GC-PASS-102283,paper,2730.9,Chennai,transported,Chennai Sorting Plant,"11.8969, 77.8968",5c807ecce046c54df39697211b39af7b7209d873046bea4bd55119c8b4bc2f4d
GC-PASS-102284,plastic,2802.5,Chennai,generated,Chennai Sorting Plant,"11.5173, 77.6441",4c8781ee093b1ee29855218112f05f2525b6f894ecfab766627b4bb62c45d36c
GC-PASS-102285,plastic,557.5,Chennai,recycled,Chennai Sorting Plant,"11.2447, 77.6595",2c775d1b85da020d5037a226234ff2ea2a37cc9e12c54296b762cb739039cb6b
GC-PASS-102286,battery,4952.4,Chennai,recycled,Chennai Sorting Plant,"11.4453, 77.4255",529d6996a41e1fd1059fa2ca51cc520c25975ab69553589dda18b435a02c0953
GC-PASS-102287,metal,4241.6,Tiruppur,processed,Tiruppur Sorting Plant,"11.2855, 77.8750",8d1a2b405ad91e83ef74045b183e5f917d470bc1d582b8464e4ca215b26814e1
GC-PASS-102288,metal,1200.1,Tiruppur,processed,Tiruppur Sorting Plant,"11.7184, 77.2507",56892ee9dcb4c16078619d495c6af45f625ecabf8e05190225e2fb849a27de52
GC-PASS-102289,paper,121.6,Salem,sorted,Salem Sorting Plant,"11.6964, 77.8605",85dec8bf091ce71272eb53dd4cfdce86fada507dd849b734b7ab8f55238c61e5
GC-PASS-102290,textile,2018.1,Erode,processed,Erode Sorting Plant,"11.5685, 77.7047",a95836f82e3817de2ec2b733e800f9452cfe980b0eecd1f2ff5e19ae6f26b8c2
GC-PASS-102291,paper,4446.5,Tiruppur,processed,Tiruppur Sorting Plant,"11.7851, 77.4348",a4eb3dc8b6f023a00bd321f8d3d3a148d4ac1053e00f586d871df187d96c2334
GC-PASS-102292,metal,928.3,Erode,processed,Erode Sorting Plant,"11.3775, 77.1071",a64ceb07d1faa4bc9b6aa0970f7f00fb0566d7b7df46844780167878212ed154
GC-PASS-102293,paper,2114.4,Salem,transported,Salem Sorting Plant,"11.2424, 77.3248",9dcaa858505d1e9bed83f2c56d30d4ae3ad8329cae89c4b668a9d49770ed6e0d
GC-PASS-102294,plastic,2304.1,Erode,sorted,Erode Sorting Plant,"11.2675, 77.8762",00536ef4f7b05af056a94dce0d0c71b112dfb1ac3c08065747e94439c72e8aed
GC-PASS-102295,battery,216.6,Tiruppur,processed,Tiruppur Sorting Plant,"11.1078, 77.6504",00d4d37ae13a101ecb8db6287eb82f7f8257c43c1c5fc78939e7e16b1434c33c
GC-PASS-102296,metal,2515.8,Tiruppur,sorted,Tiruppur Sorting Plant,"11.7911, 77.7898",ca0eb9d59fa8f3b2e2befecc3e53da49323873ea2c1f1d08ed08d437dcf771d8
GC-PASS-102297,plastic,2590.1,Chennai,recycled,Chennai Sorting Plant,"11.2550, 77.5785",f109cc6a12c6b896a96964a8bc218d5a9bace0e7f7dce5e2bbb9a3f0b78fa4f5
GC-PASS-102298,metal,2373.2,Coimbatore,transported,Coimbatore Sorting Plant,"11.3031, 77.8206",aaeaf07a788b782793f2bf5c56adaebf2b59d1872ecef52b7ef624b8531a6b3a
GC-PASS-102299,metal,1970.1,Salem,transported,Salem Sorting Plant,"11.7962, 77.3094",bf94268fc1346692c258aa6029ae7c53c5f64431a70919804a6f09848cccf057
GC-PASS-102300,paper,116.4,Tiruppur,generated,Tiruppur Sorting Plant,"11.2548, 77.6265",f743f0ca4f7112c284424ea16f518899ab0c4874f427bdb0f6deece412e2a973
GC-PASS-102301,textile,1541.1,Salem,sorted,Salem Sorting Plant,"11.6639, 77.3035",6046a453d8e9c1a6e0c9b87bfb381a24a909a4149c1f6cf173f41e7aea79f9de
GC-PASS-102302,textile,4649.9,Erode,recycled,Erode Sorting Plant,"11.1596, 77.8322",e41ce016fc8f536d2d3b7cb2c300ae5a1a50f385d5775034b56f1d7545863633
GC-PASS-102303,battery,1262.0,Coimbatore,transported,Coimbatore Sorting Plant,"11.2834, 77.8266",b3918ce313aa6b8c789644018d1837a864ff6303b5f9c46115d9a7c20a0a78ed
GC-PASS-102304,paper,4263.0,Erode,processed,Erode Sorting Plant,"11.8336, 77.3631",d2b1b9f1e1ab1decc660e3c1a05de075b87337078f1a828b57f11a4ef7847d05
GC-PASS-102305,battery,3240.6,Erode,recycled,Erode Sorting Plant,"11.2459, 77.2942",47ba049159f57de3bb36bbbd42e85abf45618c4bcb5b6c7e177789051adc17b7
GC-PASS-102306,plastic,1689.5,Coimbatore,recycled,Coimbatore Sorting Plant,"11.1061, 77.2494",235403a747f6b405f4358fa5ef31244dcf2a108189fa0d8cd84048f649c8db86
GC-PASS-102307,textile,3131.5,Erode,processed,Erode Sorting Plant,"11.3208, 77.5636",121be28fc5fcb7fd96b7f141ae9b95c73f840a2164e9c8f859774c7e0efc30fb
GC-PASS-102308,metal,1493.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.4428, 77.5087",9ea17685031c145f36e8a3579093d62d785d4e7d8f37e59a0f33ff101a4b6bc3
GC-PASS-102309,textile,1339.0,Erode,recycled,Erode Sorting Plant,"11.3049, 77.7376",921f73065cb685cace572d42f0b10a3e402f1d9595e19630bbdcda526b792533
GC-PASS-102310,plastic,3962.5,Erode,generated,Erode Sorting Plant,"11.8275, 77.8443",4612a7cbe4498594ae531eedbeb291f787fbc6a24715b4dc88656d955221d8c5
GC-PASS-102311,paper,1944.8,Chennai,transported,Chennai Sorting Plant,"11.7370, 77.4973",86ff4375cb127654fa1a4923f22e07c9707c0bd3781058f53755fe09043c1faa
GC-PASS-102312,paper,2924.1,Chennai,recycled,Chennai Sorting Plant,"11.4729, 77.7775",b2ef244077277859921acd8ba64992dd1e05658a0c1090e18d53cbb69cc6f40c
GC-PASS-102313,plastic,133.8,Salem,sorted,Salem Sorting Plant,"11.3972, 77.7110",abb5c7dcf5ee53b99486b4272bd1dcb1d542a69e67eba3918d2b9d195c89cde8
GC-PASS-102314,paper,1715.2,Chennai,generated,Chennai Sorting Plant,"11.6278, 77.7408",e6c9932af148da0c7241eff5ff77e099af127f63fe9237b4709cbac1f8e78456
GC-PASS-102315,paper,3762.8,Chennai,recycled,Chennai Sorting Plant,"11.4368, 77.1895",e648ec5923a92234bce0484b956dda52b8924a0df422a9764b1e9d1e2ba9fdcb
GC-PASS-102316,metal,3510.2,Tiruppur,recycled,Tiruppur Sorting Plant,"11.6419, 77.2385",d10e29f95c29296d3630843ed7fd34d82dbd4ff4f114659ddb2222a9643894d6
GC-PASS-102317,metal,4679.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.1758, 77.1746",dafd611dcfd0cab335fc8f54ee968fee82456adb3666e79b918a0e41c0159b14
GC-PASS-102318,plastic,3423.6,Tiruppur,recycled,Tiruppur Sorting Plant,"11.6440, 77.7794",b6bee0b50b602a54fe008e303fc6ee09803bcbfef750657d544c3e3d603f6ad9
GC-PASS-102319,paper,257.8,Erode,generated,Erode Sorting Plant,"11.2497, 77.4833",82314b7408e78a9e0f6d72fe84eb5b72f0144bac3b7b09614d026a2b65989552
GC-PASS-102320,paper,2284.1,Salem,transported,Salem Sorting Plant,"11.4881, 77.5946",001dd53e70a888e4d4a19a005fbd1be1f4f6740629e21358c828a1a7b3fb58bc
GC-PASS-102321,textile,3609.2,Tiruppur,transported,Tiruppur Sorting Plant,"11.2051, 77.3841",12af2d636d949e52f3b74f8483ead078645e7de5a57ba11e8f87f3087d1a528c
GC-PASS-102322,battery,3137.5,Coimbatore,recycled,Coimbatore Sorting Plant,"11.4584, 77.7645",555934751740eb394c3c71b18092e2ba4fecb8b85616bced72a1b7a05656a7a9
GC-PASS-102323,paper,2945.7,Coimbatore,generated,Coimbatore Sorting Plant,"11.3073, 77.8576",6fd89b262775abf0aa29a56530d46c875be63eec514154dee6838972e7a18c71
GC-PASS-102324,textile,4957.6,Erode,processed,Erode Sorting Plant,"11.1669, 77.5813",ccb86f5a2b794322654ec89faff5d750579b001f6e0aa34b7173d5086f6f9732
GC-PASS-102325,battery,3305.0,Chennai,recycled,Chennai Sorting Plant,"11.2022, 77.8947",6d8e0e93d5b4de6c7efc313cadb9acc4bedba65fc5b050593cf47db44b48f6a5
GC-PASS-102326,metal,4113.5,Salem,generated,Salem Sorting Plant,"11.5123, 77.1219",ffc63608fadaf1dcefc4502d8fb1cbefcfb3ab1b7dc337b02db067afd7cea3eb
GC-PASS-102327,battery,4112.1,Chennai,sorted,Chennai Sorting Plant,"11.5929, 77.5412",595de2d5e87f1eb9d5fc3624a581dca9dbe474c877413cbebbc31381fcfd9a81
GC-PASS-102328,plastic,4544.8,Salem,recycled,Salem Sorting Plant,"11.4929, 77.1491",a42ae508510d03c65666fa42c41b929e140bee108ba2db1c356aeebd8e3936cd
GC-PASS-102329,paper,1522.9,Tiruppur,recycled,Tiruppur Sorting Plant,"11.2583, 77.7704",4115e004cb251f7facb8bd0e09c525233d803985633421aadabb68691ac91518
GC-PASS-102330,textile,3560.9,Chennai,sorted,Chennai Sorting Plant,"11.2991, 77.4179",7e57f22e13f971ed004f34c5b70f7a66707ff4541a3d4f4db1d3867176a9b50e
GC-PASS-102331,textile,3542.7,Erode,recycled,Erode Sorting Plant,"11.5144, 77.1461",07ef5d614e884f52faaf49f51fec8b152636dd3e2e1456aa40ab6cf423d37542
GC-PASS-102332,plastic,3943.4,Salem,sorted,Salem Sorting Plant,"11.7489, 77.1192",f474e0d833ec387933f5e5bbcea9c60581be0a81619a4c1d3cb4a815c6a002f7
GC-PASS-102333,plastic,2482.2,Erode,sorted,Erode Sorting Plant,"11.3525, 77.1827",5d84d21ff7a42b5be8296fac698549239512082906da4d2c8aba5a26e3280132
GC-PASS-102334,metal,1801.3,Coimbatore,transported,Coimbatore Sorting Plant,"11.1110, 77.5715",26f5020cd06599ed4572b3fbe6c17ade6d978764cd37208d13af5318d4dee4f3
GC-PASS-102335,plastic,1287.8,Salem,processed,Salem Sorting Plant,"11.4414, 77.7813",204437a6b4e732a9e97305a7b57211705f614cb684bedef16e667dbf55fc5f53
