date,material,industry,quantity,price,month,season,demand_index
2025-02-14,paper,automotive,3866.02,10.63,2,monsoon,6.58
2025-02-14,glass,automotive,4899.33,16.8,2,monsoon,7.55
2025-02-15,paper,electronics,3315.43,10.03,2,monsoon,7.35
2025-02-15,battery,construction,2313.01,136.8,2,monsoon,7.4
2025-02-15,metal,packaging,3451.0,92.47,2,monsoon,7.49
2025-02-15,glass,agriculture,3229.06,16.54,2,monsoon,7.32
2025-02-15,paper,construction,3891.64,10.47,2,monsoon,7.45
2025-02-16,metal,automotive,4721.29,105.5,2,monsoon,7.44
2025-02-16,plastic,packaging,4229.41,23.37,2,monsoon,7.28
2025-02-16,battery,electronics,4347.38,134.32,2,monsoon,7.72
2025-02-16,metal,electronics,4249.46,96.1,2,monsoon,7.33
2025-02-16,organic,packaging,1119.52,4.32,2,monsoon,6.9
2025-02-16,paper,automotive,2439.22,10.97,2,monsoon,8.11
2025-02-16,battery,agriculture,1460.42,150.05,2,monsoon,7.42
2025-02-16,battery,automotive,3680.44,131.76,2,monsoon,7.32
2025-02-17,plastic,electronics,3352.5,20.13,2,monsoon,7.36
2025-02-17,paper,automotive,4259.92,10.7,2,monsoon,8.2
2025-02-17,glass,packaging,1065.72,17.68,2,monsoon,7.12
2025-02-17,glass,electronics,4701.27,15.87,2,monsoon,7.46
2025-02-18,plastic,electronics,3273.95,22.62,2,monsoon,5.87
2025-02-18,plastic,textiles,4080.11,24.7,2,monsoon,7.64
2025-02-18,textile,packaging,4327.7,13.46,2,monsoon,7.91
2025-02-18,paper,electronics,849.71,11.25,2,monsoon,7.41
2025-02-19,plastic,textiles,4426.09,23.28,2,monsoon,8.04
2025-02-19,glass,electronics,1297.27,18.03,2,monsoon,7.25
2025-02-19,organic,agriculture,2591.92,4.62,2,monsoon,7.89
2025-02-19,plastic,construction,1393.38,22.73,2,monsoon,6.74
2025-02-19,paper,automotive,2494.73,11.28,2,monsoon,7.82
2025-02-19,glass,construction,4151.99,14.35,2,monsoon,7.42
2025-02-19,glass,textiles,4220.34,15.72,2,monsoon,7.63
2025-02-19,glass,agriculture,3936.62,14.81,2,monsoon,7.28
2025-02-20,paper,electronics,4930.07,10.53,2,monsoon,7.33
2025-02-20,paper,agriculture,4603.2,10.64,2,monsoon,7.96
2025-02-20,textile,electronics,2800.74,15.54,2,monsoon,7.08
2025-02-20,organic,agriculture,4634.28,4.69,2,monsoon,7.29
2025-02-20,organic,construction,3577.91,5.04,2,monsoon,7.76
2025-02-20,glass,textiles,2838.03,14.82,2,monsoon,7.9
2025-02-20,plastic,electronics,1063.02,22.15,2,monsoon,7.08
2025-02-21,paper,agriculture,4235.15,9.97,2,monsoon,7.32
2025-02-21,textile,electronics,2637.18,14.53,2,monsoon,8.18
2025-02-21,textile,textiles,1268.29,13.33,2,monsoon,7.73
2025-02-21,battery,automotive,1378.58,125.26,2,monsoon,6.6
2025-02-21,plastic,construction,1002.36,22.73,2,monsoon,7.1
2025-02-21,battery,construction,3026.4,122.25,2,monsoon,7.35
2025-02-21,organic,automotive,4774.66,4.39,2,monsoon,7.1
2025-02-22,metal,electronics,3410.63,98.33,2,monsoon,7.58
2025-02-22,battery,electronics,1346.63,135.36,2,monsoon,8.06
2025-02-22,metal,textiles,4380.13,101.89,2,monsoon,6.02
2025-02-22,battery,packaging,1289.16,141.52,2,monsoon,6.8
2025-02-22,battery,agriculture,2579.52,143.2,2,monsoon,5.97
2025-02-22,battery,textiles,2977.99,143.69,2,monsoon,7.05
2025-02-22,battery,textiles,1350.35,138.48,2,monsoon,7.14
2025-02-22,textile,electronics,3085.64,12.0,2,monsoon,7.83
2025-02-22,battery,packaging,4172.69,139.7,2,monsoon,7.86
2025-02-22,textile,electronics,1903.78,13.66,2,monsoon,7.77
2025-02-23,battery,construction,3601.04,127.87,2,monsoon,7.13
2025-02-23,glass,textiles,1453.37,16.25,2,monsoon,6.87
2025-02-23,metal,construction,2498.17,101.12,2,monsoon,7.2
2025-02-23,metal,agriculture,2279.82,107.3,2,monsoon,8.04
2025-02-23,plastic,agriculture,2550.91,21.7,2,monsoon,7.3
2025-02-23,textile,construction,3164.86,13.26,2,monsoon,7.65
2025-02-23,plastic,electronics,3608.27,23.71,2,monsoon,6.62
2025-02-23,glass,textiles,3322.96,15.6,2,monsoon,7.16
2025-02-23,plastic,packaging,965.2,22.21,2,monsoon,7.12
2025-02-23,metal,packaging,4718.87,97.35,2,monsoon,8.06
2025-02-24,paper,agriculture,4766.24,10.91,2,monsoon,7.47
2025-02-24,paper,agriculture,2835.95,9.97,2,monsoon,6.12
2025-02-24,plastic,packaging,1223.22,21.9,2,monsoon,8.04
2025-02-24,paper,automotive,4134.01,11.04,2,monsoon,7.04
2025-02-24,battery,textiles,2153.03,145.34,2,monsoon,7.28
2025-02-25,battery,agriculture,3194.95,140.45,2,monsoon,7.12
2025-02-25,battery,automotive,1871.55,148.86,2,monsoon,7.14
2025-02-25,metal,automotive,4410.32,107.69,2,monsoon,7.56
2025-02-25,glass,automotive,1802.38,16.79,2,monsoon,6.86
2025-02-25,organic,construction,1143.51,4.8,2,monsoon,6.97
2025-02-25,metal,agriculture,4803.0,101.56,2,monsoon,7.31
2025-02-25,textile,packaging,4593.03,14.62,2,monsoon,7.1
2025-02-26,paper,electronics,1995.14,10.76,2,monsoon,6.99
2025-02-26,paper,automotive,2057.72,11.66,2,monsoon,6.87
2025-02-26,plastic,automotive,4180.57,19.38,2,monsoon,7.38
2025-02-26,plastic,construction,887.59,21.76,2,monsoon,7.65
2025-02-26,paper,textiles,2201.88,9.68,2,monsoon,7.62
2025-02-26,metal,agriculture,1055.81,98.83,2,monsoon,6.7
2025-02-26,organic,textiles,582.35,4.76,2,monsoon,7.59
2025-02-26,battery,textiles,3147.39,132.75,2,monsoon,6.89
2025-02-27,glass,agriculture,4403.65,15.33,2,monsoon,6.61
2025-02-27,battery,textiles,4196.12,117.99,2,monsoon,7.39
2025-02-27,plastic,construction,1040.31,23.45,2,monsoon,6.91
2025-02-27,paper,electronics,4956.68,11.45,2,monsoon,7.92
2025-02-27,battery,packaging,4734.26,136.02,2,monsoon,7.23
2025-02-27,organic,construction,4969.27,4.39,2,monsoon,7.02
2025-02-27,paper,electronics,2787.87,9.92,2,monsoon,7.47
2025-02-27,paper,packaging,712.13,11.67,2,monsoon,7.27
2025-02-27,textile,electronics,2513.61,15.36,2,monsoon,6.88
2025-02-27,glass,agriculture,4548.92,15.07,2,monsoon,6.73
2025-02-28,plastic,packaging,3740.04,21.47,2,monsoon,7.15
2025-02-28,organic,agriculture,3134.68,4.57,2,monsoon,6.39
2025-02-28,glass,textiles,1320.48,14.97,2,monsoon,7.52
2025-02-28,metal,agriculture,3688.67,107.88,2,monsoon,7.84
2025-02-28,glass,automotive,2719.45,16.18,2,monsoon,7.97
2025-02-28,glass,electronics,4041.35,17.73,2,monsoon,7.44
2025-02-28,metal,automotive,4580.9,94.62,2,monsoon,7.31
2025-03-01,textile,construction,3034.39,16.13,3,winter,6.99
2025-03-01,textile,packaging,4053.17,17.56,3,winter,6.94
2025-03-01,glass,electronics,871.57,19.62,3,winter,6.85
2025-03-01,metal,electronics,1528.81,129.62,3,winter,7.6
2025-03-01,glass,construction,4864.19,19.65,3,winter,7.4
2025-03-01,metal,electronics,2114.91,112.45,3,winter,8.16
2025-03-01,metal,packaging,1727.7,125.29,3,winter,6.88
2025-03-01,glass,textiles,739.27,21.95,3,winter,8.4
2025-03-02,organic,automotive,1400.3,5.34,3,winter,8.02
2025-03-02,textile,electronics,4299.64,16.16,3,winter,7.89
2025-03-02,glass,packaging,2660.61,19.69,3,winter,6.27
2025-03-02,glass,automotive,4073.81,19.25,3,winter,7.52
2025-03-02,metal,automotive,2672.28,127.56,3,winter,7.02
2025-03-02,metal,textiles,2895.1,116.97,3,winter,7.69
2025-03-02,paper,electronics,3031.35,13.3,3,winter,7.29
2025-03-02,glass,textiles,2237.46,20.05,3,winter,7.12
2025-03-03,battery,agriculture,1997.03,161.03,3,winter,7.83
2025-03-03,plastic,agriculture,3195.35,27.39,3,winter,6.77
2025-03-03,organic,automotive,544.37,5.44,3,winter,8.44
2025-03-03,metal,agriculture,2777.16,127.8,3,winter,6.99
2025-03-03,textile,construction,2893.88,16.91,3,winter,6.81
2025-03-03,metal,textiles,1341.82,119.37,3,winter,6.81
2025-03-03,plastic,packaging,4756.87,26.89,3,winter,7.85
2025-03-03,glass,construction,1199.16,20.77,3,winter,8.4
2025-03-03,glass,electronics,1667.18,18.47,3,winter,6.97
2025-03-03,organic,electronics,1780.75,5.36,3,winter,6.35
2025-03-03,plastic,packaging,2442.43,29.05,3,winter,8.11
2025-03-04,textile,packaging,3913.26,15.9,3,winter,8.19
2025-03-04,plastic,electronics,2511.62,26.13,3,winter,7.83
2025-03-04,battery,automotive,2359.58,157.79,3,winter,7.54
2025-03-04,textile,electronics,4503.35,16.75,3,winter,7.14
2025-03-04,organic,packaging,3130.44,5.48,3,winter,7.61
2025-03-04,battery,construction,3644.33,161.42,3,winter,7.46
2025-03-04,textile,packaging,2802.9,16.58,3,winter,7.12
2025-03-04,organic,packaging,4204.29,5.57,3,winter,7.12
2025-03-05,textile,packaging,586.15,16.89,3,winter,8.11
2025-03-05,plastic,packaging,1852.93,28.13,3,winter,7.29
2025-03-05,paper,packaging,3994.73,14.39,3,winter,7.76
2025-03-05,battery,textiles,4962.1,156.47,3,winter,7.33
2025-03-05,organic,packaging,1208.93,5.08,3,winter,7.08
2025-03-05,glass,electronics,2719.69,19.67,3,winter,7.57
2025-03-06,textile,electronics,562.17,16.36,3,winter,7.89
2025-03-06,organic,electronics,3873.89,5.32,3,winter,6.82
2025-03-06,textile,automotive,4854.83,16.39,3,winter,6.46
2025-03-06,battery,electronics,1014.48,168.87,3,winter,6.62
2025-03-06,organic,electronics,2426.7,5.28,3,winter,6.44
2025-03-06,paper,agriculture,1784.13,13.82,3,winter,7.71
2025-03-06,glass,packaging,4901.69,19.6,3,winter,6.59
2025-03-06,glass,automotive,3843.44,20.45,3,winter,7.53
2025-03-07,organic,packaging,1623.43,5.54,3,winter,7.94
2025-03-07,plastic,construction,2898.09,25.99,3,winter,7.66
2025-03-07,battery,textiles,3806.84,172.57,3,winter,7.82
2025-03-07,metal,construction,3512.66,112.25,3,winter,7.44
2025-03-07,textile,packaging,3949.69,17.73,3,winter,7.39
2025-03-07,glass,agriculture,4013.36,21.1,3,winter,7.48
2025-03-08,battery,automotive,3133.84,165.89,3,winter,7.41
2025-03-08,organic,textiles,3773.91,5.55,3,winter,6.97
2025-03-08,plastic,construction,3699.6,28.45,3,winter,7.34
2025-03-08,plastic,automotive,2034.59,27.57,3,winter,7.72
2025-03-08,glass,textiles,4784.28,20.36,3,winter,8.2
2025-03-08,organic,electronics,4273.55,5.37,3,winter,7.83
2025-03-09,battery,textiles,3996.18,169.97,3,winter,7.02
2025-03-09,organic,agriculture,3788.36,5.49,3,winter,6.57
2025-03-09,glass,packaging,4247.51,19.99,3,winter,7.22
2025-03-10,organic,agriculture,2366.14,5.55,3,winter,7.08
2025-03-10,paper,automotive,921.13,12.41,3,winter,7.23
2025-03-10,glass,electronics,3751.08,19.49,3,winter,8.02
2025-03-10,battery,automotive,4804.26,158.98,3,winter,8.1
2025-03-10,battery,textiles,3787.24,162.66,3,winter,7.35
2025-03-10,battery,electronics,1453.1,163.25,3,winter,8.02
2025-03-10,battery,packaging,4669.16,174.93,3,winter,7.02
2025-03-10,metal,agriculture,3069.08,114.21,3,winter,6.89
2025-03-10,battery,textiles,1280.18,153.95,3,winter,7.02
2025-03-10,paper,construction,716.42,13.43,3,winter,7.36
2025-03-11,textile,textiles,814.71,16.34,3,winter,7.74
2025-03-11,textile,textiles,1037.26,17.33,3,winter,8.29
2025-03-11,paper,textiles,3269.99,13.14,3,winter,7.21
2025-03-11,organic,automotive,1990.46,5.55,3,winter,6.96
2025-03-11,textile,automotive,2099.97,16.68,3,winter,7.44
2025-03-11,battery,packaging,3426.54,168.76,3,winter,7.41
2025-03-12,glass,textiles,934.41,18.1,3,winter,7.31
2025-03-12,organic,agriculture,778.38,5.21,3,winter,7.76
2025-03-13,textile,textiles,2844.93,16.54,3,winter,7.54
2025-03-13,paper,electronics,4525.09,13.82,3,winter,7.0
2025-03-13,textile,electronics,2840.74,16.63,3,winter,8.04
2025-03-13,battery,electronics,4076.65,185.51,3,winter,7.51
2025-03-13,glass,packaging,3533.84,20.91,3,winter,8.23
2025-03-13,paper,packaging,1685.95,12.77,3,winter,7.51
2025-03-13,organic,agriculture,2289.16,5.82,3,winter,7.74
2025-03-14,textile,construction,2798.01,17.15,3,winter,7.71
2025-03-14,organic,textiles,2372.65,5.73,3,winter,7.48
2025-03-14,glass,construction,2113.35,17.92,3,winter,8.15
2025-03-14,glass,construction,3797.87,20.14,3,winter,7.78
2025-03-14,metal,construction,1752.47,126.8,3,winter,7.57
2025-03-15,textile,construction,1470.38,16.47,3,winter,7.04
2025-03-15,organic,packaging,3739.75,5.85,3,winter,7.48
2025-03-15,battery,textiles,3283.02,154.32,3,winter,8.65
2025-03-15,textile,electronics,2003.87,16.08,3,winter,8.26
2025-03-15,metal,agriculture,3828.67,123.68,3,winter,7.51
2025-03-15,organic,agriculture,1253.67,5.05,3,winter,6.86
2025-03-16,paper,agriculture,2771.59,12.54,3,winter,7.37
2025-03-16,paper,construction,1553.34,12.2,3,winter,6.65
2025-03-16,glass,automotive,1013.83,22.11,3,winter,7.74
2025-03-16,metal,electronics,3072.26,126.13,3,winter,7.09
2025-03-16,plastic,electronics,1424.04,25.89,3,winter,6.76
2025-03-17,paper,agriculture,2222.28,12.72,3,winter,8.0
2025-03-17,metal,textiles,3640.94,120.01,3,winter,7.58
2025-03-17,battery,agriculture,3210.5,156.54,3,winter,8.53
2025-03-18,metal,electronics,3133.64,116.43,3,winter,6.54
2025-03-18,organic,packaging,2551.76,5.83,3,winter,6.95
2025-03-18,battery,construction,868.52,156.96,3,winter,6.82
2025-03-18,plastic,textiles,3428.9,26.72,3,winter,7.11
2025-03-18,glass,electronics,1733.54,20.28,3,winter,7.84
2025-03-18,metal,automotive,1029.01,126.16,3,winter,6.86
2025-03-18,textile,electronics,1884.87,16.76,3,winter,7.22
2025-03-18,metal,electronics,820.4,122.56,3,winter,7.68
2025-03-18,organic,textiles,3736.72,4.93,3,winter,6.64
2025-03-18,paper,agriculture,3268.97,12.59,3,winter,7.53
2025-03-19,battery,packaging,1436.02,174.47,3,winter,8.24
2025-03-19,paper,electronics,1556.93,13.74,3,winter,7.64
2025-03-19,glass,automotive,1763.55,18.87,3,winter,7.72
2025-03-19,glass,automotive,514.28,19.89,3,winter,7.72
2025-03-19,plastic,agriculture,3028.77,26.8,3,winter,7.35
2025-03-19,plastic,automotive,3586.92,27.78,3,winter,7.18
2025-03-20,glass,construction,1881.89,19.75,3,winter,7.41
2025-03-20,battery,electronics,3774.9,169.76,3,winter,7.62
2025-03-20,textile,construction,748.53,15.91,3,winter,7.48
2025-03-20,paper,electronics,3395.59,13.06,3,winter,7.71
2025-03-20,paper,electronics,2550.81,13.48,3,winter,6.92
2025-03-20,textile,construction,4347.85,15.02,3,winter,6.88
2025-03-20,metal,electronics,3370.79,120.99,3,winter,8.11
2025-03-20,glass,automotive,4809.01,19.55,3,winter,7.5
2025-03-21,plastic,agriculture,2341.38,30.03,3,winter,8.51
2025-03-21,textile,textiles,3502.43,17.05,3,winter,7.18
2025-03-21,glass,construction,4775.77,20.59,3,winter,7.7
2025-03-21,glass,packaging,2220.04,19.67,3,winter,7.59
2025-03-21,glass,agriculture,3432.17,20.11,3,winter,8.69
2025-03-21,plastic,agriculture,4508.05,28.77,3,winter,7.25
2025-03-21,paper,automotive,4759.94,12.62,3,winter,6.96
2025-03-21,paper,textiles,3297.33,12.97,3,winter,7.17
2025-03-22,plastic,textiles,2704.04,24.93,3,winter,7.66
2025-03-22,paper,automotive,4893.16,13.41,3,winter,6.5
2025-03-22,glass,textiles,3963.23,19.66,3,winter,8.06
2025-03-22,textile,packaging,2850.3,15.73,3,winter,7.56
2025-03-22,paper,packaging,4678.84,13.39,3,winter,6.91
2025-03-22,metal,agriculture,4884.09,117.23,3,winter,7.43
2025-03-23,plastic,agriculture,4677.67,26.4,3,winter,7.08
2025-03-23,paper,construction,2715.99,13.07,3,winter,7.3
2025-03-23,organic,packaging,2183.47,5.81,3,winter,8.14
2025-03-23,paper,construction,2387.01,11.7,3,winter,7.92
2025-03-23,organic,textiles,4196.93,5.44,3,winter,7.21
2025-03-23,textile,textiles,2959.92,17.25,3,winter,6.94
2025-03-23,metal,agriculture,2023.45,133.12,3,winter,6.7
2025-03-23,metal,electronics,2978.67,119.12,3,winter,8.63
2025-03-24,metal,electronics,1650.39,111.21,3,winter,7.62
2025-03-24,paper,electronics,3464.23,12.63,3,winter,7.52
2025-03-24,organic,textiles,2754.33,5.26,3,winter,6.53
2025-03-24,textile,agriculture,542.02,16.65,3,winter,6.8
2025-03-24,textile,agriculture,1309.32,16.92,3,winter,7.38
2025-03-24,paper,agriculture,1200.54,14.03,3,winter,7.86
2025-03-24,plastic,automotive,1223.21,24.66,3,winter,7.38
2025-03-24,organic,agriculture,3324.8,5.51,3,winter,6.8
2025-03-24,metal,construction,4034.16,121.86,3,winter,7.49
2025-03-25,battery,packaging,2378.22,159.5,3,winter,7.15
2025-03-25,textile,textiles,4919.22,17.03,3,winter,7.91
2025-03-25,battery,automotive,4485.86,172.8,3,winter,7.06
2025-03-25,battery,electronics,3194.12,156.44,3,winter,7.49
2025-03-25,textile,textiles,615.39,15.63,3,winter,6.72
2025-03-25,metal,agriculture,3500.84,123.35,3,winter,7.32
2025-03-25,glass,agriculture,4715.33,20.37,3,winter,7.2
2025-03-25,plastic,automotive,865.38,27.74,3,winter,7.96
2025-03-26,glass,construction,2641.44,21.56,3,winter,8.01
2025-03-26,plastic,textiles,3956.37,29.05,3,winter,7.26
2025-03-26,organic,agriculture,3934.82,5.42,3,winter,7.39
2025-03-26,paper,electronics,1322.77,12.87,3,winter,7.9
2025-03-26,battery,construction,1776.91,161.9,3,winter,7.13
2025-03-26,textile,textiles,2661.3,16.26,3,winter,8.05
2025-03-26,organic,agriculture,1288.52,5.37,3,winter,8.19
2025-03-26,organic,construction,1185.48,5.79,3,winter,7.63
2025-03-27,glass,agriculture,1023.23,17.64,3,winter,8.19
2025-03-27,paper,packaging,4513.42,13.71,3,winter,7.42
2025-03-27,textile,agriculture,2569.3,15.46,3,winter,7.11
2025-03-27,paper,electronics,2893.95,13.54,3,winter,7.8
2025-03-27,plastic,automotive,2474.0,26.96,3,winter,7.33
2025-03-27,metal,electronics,3161.85,125.67,3,winter,7.89
2025-03-27,textile,agriculture,4932.44,17.55,3,winter,7.18
2025-03-28,textile,construction,4119.66,16.06,3,winter,7.2
2025-03-28,plastic,agriculture,741.64,26.44,3,winter,7.27
2025-03-28,plastic,electronics,839.87,27.16,3,winter,8.11
2025-03-28,plastic,packaging,2998.31,27.06,3,winter,8.08
2025-03-28,plastic,textiles,842.4,28.34,3,winter,7.57
2025-03-28,organic,construction,3466.09,5.61,3,winter,7.83
2025-03-29,glass,textiles,992.61,20.62,3,winter,7.51
2025-03-29,metal,construction,3961.26,123.22,3,winter,7.44
2025-03-29,metal,packaging,3710.58,111.74,3,winter,7.15
2025-03-29,metal,packaging,3811.97,116.96,3,winter,7.86
2025-03-29,plastic,packaging,1153.74,26.54,3,winter,7.85
2025-03-30,plastic,automotive,516.99,28.54,3,winter,6.82
2025-03-30,paper,electronics,1314.05,13.53,3,winter,5.95
2025-03-30,glass,agriculture,3961.87,19.77,3,winter,7.41
2025-03-30,metal,automotive,3303.29,129.15,3,winter,7.36
2025-03-31,textile,textiles,703.52,15.74,3,winter,6.71
2025-03-31,glass,textiles,1648.29,19.33,3,winter,7.39
2025-03-31,organic,textiles,4279.96,5.23,3,winter,7.4
2025-03-31,battery,construction,3210.64,160.93,3,winter,7.23
2025-03-31,paper,textiles,1072.94,13.11,3,winter,7.47
2025-03-31,paper,automotive,4919.35,12.76,3,winter,7.4
2025-03-31,organic,packaging,2245.94,5.47,3,winter,7.48
2025-03-31,glass,electronics,3709.95,20.85,3,winter,8.25
2025-03-31,metal,agriculture,3564.4,132.37,3,winter,8.35
2025-04-01,metal,agriculture,4712.66,119.23,4,spring,6.13
2025-04-01,paper,agriculture,1181.12,12.1,4,spring,6.84
2025-04-01,glass,automotive,3823.35,18.86,4,spring,6.62
2025-04-01,plastic,electronics,2745.16,24.42,4,spring,7.06
2025-04-01,glass,packaging,1667.52,18.0,4,spring,6.53
2025-04-01,plastic,construction,1202.06,25.53,4,spring,8.02
2025-04-01,organic,electronics,1267.99,4.81,4,spring,7.02
2025-04-02,metal,electronics,3966.03,105.45,4,spring,7.69
2025-04-02,battery,agriculture,2596.22,136.81,4,spring,7.62
2025-04-02,textile,electronics,1733.78,14.35,4,spring,6.74
2025-04-02,battery,textiles,1500.27,154.99,4,spring,6.92
2025-04-02,metal,textiles,4903.06,105.4,4,spring,7.17
2025-04-02,organic,agriculture,3254.36,4.83,4,spring,7.7
2025-04-03,textile,automotive,2277.76,15.19,4,spring,7.37
2025-04-03,metal,packaging,1215.22,113.73,4,spring,7.28
2025-04-03,organic,textiles,2957.03,5.2,4,spring,7.17
2025-04-03,paper,construction,2718.31,11.57,4,spring,7.15
2025-04-03,organic,agriculture,1361.05,4.7,4,spring,7.15
2025-04-03,paper,agriculture,3831.41,12.34,4,spring,7.85
2025-04-03,textile,construction,1470.83,15.73,4,spring,8.11
2025-04-03,metal,construction,4125.21,122.45,4,spring,7.65
2025-04-03,battery,packaging,2870.35,148.48,4,spring,6.89
2025-04-04,glass,packaging,2387.61,16.32,4,spring,7.42
2025-04-04,plastic,automotive,4048.01,23.48,4,spring,7.72
2025-04-04,plastic,agriculture,953.0,25.22,4,spring,5.83
2025-04-04,glass,packaging,2906.86,19.52,4,spring,6.71
2025-04-05,glass,electronics,4508.17,17.66,4,spring,7.27
2025-04-05,battery,construction,4606.97,153.8,4,spring,7.76
2025-04-05,battery,textiles,3301.47,150.15,4,spring,6.58
2025-04-05,battery,automotive,3634.39,137.83,4,spring,7.33
2025-04-05,paper,construction,2725.64,11.08,4,spring,7.58
2025-04-05,battery,agriculture,975.65,151.43,4,spring,8.27
2025-04-06,textile,textiles,3915.63,16.67,4,spring,7.4
2025-04-06,plastic,agriculture,3141.43,22.23,4,spring,6.95
2025-04-06,metal,textiles,3277.7,113.81,4,spring,7.44
2025-04-07,battery,packaging,824.1,163.1,4,spring,6.77
2025-04-07,battery,construction,2171.0,152.85,4,spring,7.54
2025-04-07,paper,textiles,3503.72,11.92,4,spring,7.14
2025-04-07,battery,construction,2579.72,134.24,4,spring,6.26
2025-04-07,textile,automotive,1905.23,15.36,4,spring,7.17
2025-04-07,glass,automotive,3558.53,17.51,4,spring,7.37
2025-04-07,paper,electronics,2290.36,10.9,4,spring,6.7
2025-04-07,organic,construction,1318.0,5.08,4,spring,7.15
2025-04-08,plastic,electronics,1456.01,23.81,4,spring,8.19
2025-04-08,metal,automotive,4172.49,113.18,4,spring,6.92
2025-04-08,metal,agriculture,2588.92,107.86,4,spring,8.49
2025-04-08,metal,automotive,2067.74,110.86,4,spring,7.26
2025-04-08,plastic,textiles,1099.78,24.25,4,spring,7.47
2025-04-08,organic,textiles,844.13,5.07,4,spring,7.17
2025-04-08,organic,construction,4560.11,5.06,4,spring,7.47
2025-04-08,paper,textiles,3202.76,11.66,4,spring,7.0
2025-04-08,textile,textiles,2529.07,15.56,4,spring,6.31
2025-04-08,plastic,packaging,2917.74,26.48,4,spring,7.89
2025-04-09,organic,textiles,2066.14,5.1,4,spring,7.31
2025-04-09,plastic,packaging,2990.7,25.3,4,spring,7.11
2025-04-09,organic,automotive,2592.54,4.87,4,spring,7.22
2025-04-09,textile,construction,2909.83,15.73,4,spring,7.06
2025-04-09,plastic,textiles,714.26,22.69,4,spring,7.73
2025-04-09,textile,electronics,3400.36,15.44,4,spring,7.63
2025-04-09,battery,packaging,2220.34,136.6,4,spring,6.81
2025-04-10,battery,textiles,2910.27,146.07,4,spring,8.39
2025-04-10,paper,electronics,2262.5,10.91,4,spring,6.84
2025-04-10,battery,electronics,2096.74,152.48,4,spring,8.05
2025-04-10,paper,packaging,4499.39,11.36,4,spring,7.72
2025-04-10,glass,packaging,2275.72,17.49,4,spring,6.9
2025-04-11,battery,textiles,3508.71,151.68,4,spring,7.31
2025-04-11,textile,agriculture,995.33,15.82,4,spring,7.13
2025-04-11,textile,packaging,4837.74,14.23,4,spring,6.91
2025-04-11,plastic,textiles,3594.56,22.55,4,spring,7.86
2025-04-11,glass,construction,2861.82,17.82,4,spring,7.07
2025-04-11,paper,packaging,1111.7,11.1,4,spring,7.32
2025-04-11,textile,agriculture,2143.79,13.55,4,spring,7.62
2025-04-11,paper,packaging,4871.9,11.87,4,spring,6.29
2025-04-12,organic,agriculture,4344.17,5.11,4,spring,7.39
2025-04-12,organic,textiles,2679.14,4.55,4,spring,7.06
2025-04-12,organic,agriculture,738.73,5.08,4,spring,7.84
2025-04-12,paper,agriculture,2437.52,11.98,4,spring,5.76
2025-04-12,textile,textiles,1451.71,14.22,4,spring,7.4
2025-04-13,organic,packaging,4052.19,4.76,4,spring,7.72
2025-04-13,textile,packaging,558.51,13.75,4,spring,8.21
2025-04-13,paper,textiles,1417.98,12.13,4,spring,7.96
2025-04-13,organic,agriculture,4513.44,4.64,4,spring,7.95
2025-04-13,textile,automotive,770.05,15.93,4,spring,8.25
2025-04-14,plastic,agriculture,2610.02,26.06,4,spring,7.11
2025-04-14,plastic,textiles,1601.51,23.92,4,spring,8.01
2025-04-14,glass,textiles,4665.49,15.21,4,spring,7.5
2025-04-14,metal,automotive,3040.06,101.62,4,spring,6.76
2025-04-15,glass,electronics,4594.71,17.43,4,spring,7.32
2025-04-15,glass,packaging,3706.44,16.7,4,spring,6.75
2025-04-15,organic,textiles,4237.95,5.3,4,spring,7.0
2025-04-16,textile,agriculture,3802.49,14.78,4,spring,8.51
2025-04-16,textile,automotive,1096.12,16.5,4,spring,8.35
2025-04-16,paper,textiles,3609.8,13.16,4,spring,7.07
2025-04-16,organic,construction,2519.5,5.07,4,spring,7.7
2025-04-16,organic,electronics,1394.79,5.23,4,spring,7.67
2025-04-16,textile,packaging,3200.93,16.46,4,spring,7.37
2025-04-17,textile,automotive,717.22,15.48,4,spring,7.15
2025-04-17,paper,textiles,3739.55,11.44,4,spring,7.53
2025-04-17,glass,construction,3967.4,17.11,4,spring,8.03
2025-04-18,textile,automotive,531.42,13.93,4,spring,7.08
2025-04-18,metal,textiles,4795.01,114.37,4,spring,8.01
2025-04-19,organic,textiles,3130.24,4.81,4,spring,7.13
2025-04-19,metal,automotive,4749.74,118.88,4,spring,7.0
2025-04-19,paper,textiles,2089.35,11.4,4,spring,7.15
2025-04-19,glass,electronics,1057.73,16.09,4,spring,7.33
2025-04-19,paper,electronics,3016.41,11.87,4,spring,7.81
2025-04-19,textile,packaging,1891.97,14.15,4,spring,7.54
2025-04-20,paper,automotive,4105.59,11.92,4,spring,7.24
2025-04-20,glass,packaging,2302.96,19.5,4,spring,7.1
2025-04-20,organic,construction,2522.35,4.9,4,spring,7.22
2025-04-20,plastic,textiles,1743.99,26.31,4,spring,6.65
2025-04-20,textile,packaging,1599.53,14.55,4,spring,8.16
2025-04-20,textile,packaging,724.29,14.81,4,spring,6.18
2025-04-20,paper,packaging,2825.31,12.12,4,spring,8.0
2025-04-20,metal,agriculture,3699.59,101.54,4,spring,6.29
2025-04-21,metal,textiles,4820.98,111.64,4,spring,8.4
2025-04-21,organic,agriculture,4103.99,4.58,4,spring,6.91
