transaction_id,buyer,seller,material,quantity,price,timestamp,distance,trust_score,payment_delay,duplicate_contract,fraud_label
TX-102497,Tiruppur Textiles,Salem Scrap Yard,metal,3759.25,114.61,2026-06-11T14:11:50.426388,397.3,9.3,8,False,0
TX-102498,Kovai Paper Mills,Salem Steel,textile,1171.53,10.92,2026-06-11T14:11:50.426443,94.1,4.3,2,False,0
TX-102499,Kovai Paper Mills,Coimbatore E-Hub,battery,2356.32,136.21,2026-04-10T14:11:50.426500,356.9,5.9,23,False,0
TX-102500,Kovai Paper Mills,Salem Scrap Yard,paper,1944.6,10.38,2026-04-28T14:11:50.426555,417.6,9.0,2,False,0
TX-102501,EcoFibre Ltd,Coimbatore E-Hub,plastic,7691.0,20.56,2026-05-07T14:11:50.426618,185.2,4.1,9,False,0
TX-102502,EcoFibre Ltd,Chennai Polymers,paper,928.89,9.8,2026-06-23T14:11:50.426698,294.2,9.2,12,False,0
TX-102503,Tiruppur Textiles,Salem Steel,textile,7956.0,11.14,2026-05-31T14:11:50.426781,295.2,7.6,25,False,0
TX-102504,Kovai Paper Mills,Chennai Polymers,battery,4024.53,153.63,2026-06-29T14:11:50.426855,63.9,8.5,15,False,0
TX-102505,Kovai Paper Mills,Coimbatore E-Hub,plastic,4302.94,18.49,2026-06-10T14:11:50.426911,133.5,4.8,27,False,0
TX-102506,Kovai Paper Mills,Salem Steel,paper,3447.04,9.46,2026-04-04T14:11:50.426968,153.4,4.1,5,False,0
TX-102507,Electro-Recycle,Salem Steel,plastic,278.71,20.42,2026-04-14T14:11:50.427023,267.5,8.6,11,False,0
TX-102508,Electro-Recycle,Salem Scrap Yard,plastic,3908.46,20.16,2026-06-03T14:11:50.427114,187.2,8.6,27,False,0
TX-102509,EcoFibre Ltd,Salem Steel,plastic,5745.73,18.85,2026-07-11T14:11:50.427180,168.5,4.9,24,False,0
TX-102510,Kovai Paper Mills,Coimbatore E-Hub,textile,5476.93,10.55,2026-05-24T14:11:50.427250,144.9,8.2,1,False,0
TX-102511,Kovai Paper Mills,Chennai Polymers,textile,4914.32,10.31,2026-04-12T14:11:50.427321,353.4,8.0,9,False,0
TX-102512,EcoFibre Ltd,Chennai Polymers,battery,2755.43,136.37,2026-07-19T14:11:50.427388,398.9,6.0,17,False,0
TX-102513,Tiruppur Textiles,Chennai Polymers,metal,6190.23,85.01,2026-04-30T14:11:50.427449,79.2,8.7,16,False,0
TX-102514,Tiruppur Textiles,Chennai Polymers,paper,6950.6,10.41,2026-04-09T14:11:50.427509,415.8,8.0,15,False,0
TX-102515,Tiruppur Textiles,Coimbatore E-Hub,textile,2977.14,10.73,2026-05-26T14:11:50.427570,227.8,9.3,2,False,0
TX-102516,Tiruppur Textiles,Chennai Polymers,paper,7828.89,8.84,2026-05-01T14:11:50.427631,226.9,9.2,25,False,0
TX-102517,EcoFibre Ltd,Chennai Polymers,textile,731.55,8.92,2026-06-15T14:11:50.427739,173.7,9.4,12,False,0
TX-102518,Tiruppur Textiles,Chennai Polymers,battery,6771.63,125.8,2026-05-07T14:11:50.427850,179.1,9.7,10,False,0
TX-102519,Kovai Paper Mills,Chennai Polymers,battery,557.77,143.9,2026-06-22T14:11:50.427959,396.1,4.6,24,False,0
TX-102520,Electro-Recycle,Chennai Polymers,battery,4221.88,157.83,2026-05-13T14:11:50.428067,346.2,8.6,3,False,0
TX-102521,Tiruppur Textiles,Coimbatore E-Hub,metal,2064.85,96.62,2026-06-20T14:11:50.428177,79.8,8.3,16,False,0
TX-102522,Tiruppur Textiles,Coimbatore E-Hub,textile,7804.17,12.77,2026-04-24T14:11:50.428321,304.6,4.4,16,False,0
TX-102523,Kovai Paper Mills,Salem Steel,battery,6798.81,175.28,2026-05-22T14:11:50.428439,72.2,6.2,17,False,0
TX-102524,Electro-Recycle,Salem Scrap Yard,plastic,4626.29,24.1,2026-04-12T14:11:50.428547,430.6,7.9,27,False,0
TX-102525,EcoFibre Ltd,Chennai Polymers,metal,4410.56,96.43,2026-04-16T14:11:50.428652,152.9,1.3,6,False,1
TX-102526,EcoFibre Ltd,Salem Scrap Yard,textile,5340.21,12.05,2026-05-05T14:11:50.428749,397.3,5.9,2,False,0
TX-102527,EcoFibre Ltd,Salem Steel,textile,3540.71,12.17,2026-06-15T14:11:50.428837,434.9,5.2,6,False,0
TX-102528,Tiruppur Textiles,Chennai Polymers,textile,7631.88,10.65,2026-05-29T14:11:50.428893,219.8,7.0,4,False,0
TX-102529,Tiruppur Textiles,Salem Scrap Yard,battery,5083.4,124.46,2026-04-23T14:11:50.428948,7.1,7.6,22,False,0
TX-102530,Tiruppur Textiles,Coimbatore E-Hub,metal,4068.01,100.07,2026-07-24T14:11:50.429002,215.0,6.6,20,False,0
TX-102531,Tiruppur Textiles,Salem Scrap Yard,textile,2402.93,12.77,2026-05-03T14:11:50.429068,148.0,4.1,5,False,0
TX-102532,Kovai Paper Mills,Coimbatore E-Hub,battery,5187.91,134.65,2026-05-26T14:11:50.429126,214.5,9.3,19,False,0
TX-102533,Tiruppur Textiles,Chennai Polymers,metal,1380.84,87.6,2026-07-21T14:11:50.429179,261.7,9.4,20,False,0
TX-102534,EcoFibre Ltd,Salem Scrap Yard,paper,2881.72,7.88,2026-07-18T14:11:50.429233,58.7,9.8,1,False,0
TX-102535,EcoFibre Ltd,Coimbatore E-Hub,textile,915.43,10.87,2026-06-11T14:11:50.429301,279.3,4.7,16,False,0
TX-102536,Tiruppur Textiles,Salem Scrap Yard,textile,4738.81,12.67,2026-05-30T14:11:50.429361,185.7,5.2,5,False,0
TX-102537,Tiruppur Textiles,Coimbatore E-Hub,battery,6268.44,136.09,2026-07-25T14:11:50.429414,102.4,9.1,5,False,0
TX-102538,Tiruppur Textiles,Salem Scrap Yard,battery,5795.37,160.21,2026-07-15T14:11:50.429467,273.2,7.1,16,False,0
TX-102539,EcoFibre Ltd,Salem Steel,textile,1093.97,10.77,2026-04-19T14:11:50.429522,225.1,6.9,18,False,0
TX-102540,Electro-Recycle,Salem Steel,plastic,4513.36,20.84,2026-05-17T14:11:50.429574,218.2,5.8,21,False,0
TX-102541,Kovai Paper Mills,Coimbatore E-Hub,paper,6936.79,9.2,2026-06-12T14:11:50.429624,232.6,7.7,20,False,0
TX-102542,Tiruppur Textiles,Coimbatore E-Hub,plastic,6778.36,16.77,2026-05-06T14:11:50.429674,151.6,8.1,10,False,0
TX-102543,Tiruppur Textiles,Salem Steel,metal,4715.68,111.07,2026-06-10T14:11:50.429723,22.0,9.2,25,False,0
TX-102544,EcoFibre Ltd,Chennai Polymers,paper,7267.39,9.07,2026-06-04T14:11:50.429772,309.1,5.3,10,False,0
TX-102545,Electro-Recycle,Chennai Polymers,plastic,7432.3,23.49,2026-05-18T14:11:50.429825,154.4,8.5,12,False,0
TX-102546,EcoFibre Ltd,Salem Steel,paper,807.65,10.03,2026-04-23T14:11:50.429872,298.6,7.3,23,False,0
TX-102547,Electro-Recycle,Coimbatore E-Hub,textile,7465.11,13.31,2026-06-04T14:11:50.429920,140.3,9.5,16,False,0
TX-102548,Kovai Paper Mills,Salem Steel,plastic,7068.71,20.45,2026-05-26T14:11:50.429969,183.4,8.9,4,False,0
TX-102549,EcoFibre Ltd,Coimbatore E-Hub,paper,5568.51,9.82,2026-06-28T14:11:50.430018,369.4,9.2,16,False,0
TX-102550,Tiruppur Textiles,Chennai Polymers,plastic,7490.97,21.25,2026-04-20T14:11:50.430068,198.0,4.7,14,False,0
TX-102551,Electro-Recycle,Chennai Polymers,paper,367.59,11.16,2026-05-16T14:11:50.430114,338.8,7.2,17,False,0
TX-102552,Kovai Paper Mills,Salem Steel,textile,7543.39,10.75,2026-06-27T14:11:50.430161,148.4,9.4,2,False,0
TX-102553,Electro-Recycle,Salem Scrap Yard,textile,7320.59,12.93,2026-06-14T14:11:50.430208,300.7,7.0,25,False,0
TX-102554,Kovai Paper Mills,Coimbatore E-Hub,paper,1323.39,10.21,2026-07-24T14:11:50.430259,367.8,8.4,5,False,0
TX-102555,Electro-Recycle,Salem Steel,metal,7944.76,93.68,2026-07-20T14:11:50.430315,86.5,5.3,17,False,0
TX-102556,Tiruppur Textiles,Salem Scrap Yard,paper,787.35,8.77,2026-04-18T14:11:50.430372,297.6,4.9,1,False,0
TX-102557,Kovai Paper Mills,Chennai Polymers,paper,7767.57,10.82,2026-06-18T14:11:50.430422,180.8,9.3,14,False,0
TX-102558,Electro-Recycle,Coimbatore E-Hub,paper,849.18,8.92,2026-04-20T14:11:50.430471,326.8,7.3,22,False,0
TX-102559,Tiruppur Textiles,Chennai Polymers,paper,2588.66,9.76,2026-06-26T14:11:50.430519,8.9,4.1,22,False,0
TX-102560,Tiruppur Textiles,Chennai Polymers,metal,5612.64,99.52,2026-05-12T14:11:50.430567,72.2,8.9,11,False,0
TX-102561,Kovai Paper Mills,Coimbatore E-Hub,metal,3901.04,94.95,2026-07-11T14:11:50.430622,356.1,4.4,5,False,0
TX-102562,Tiruppur Textiles,Chennai Polymers,textile,1336.75,10.56,2026-04-22T14:11:50.430672,372.4,4.4,17,False,0
TX-102563,Tiruppur Textiles,Chennai Polymers,paper,1081.21,11.67,2026-07-09T14:11:50.430724,425.0,6.0,16,False,0
TX-102564,Electro-Recycle,Coimbatore E-Hub,paper,7192.62,9.71,2026-06-02T14:11:50.430773,376.8,4.8,5,False,0
TX-102565,Kovai Paper Mills,Chennai Polymers,battery,6240.81,128.86,2026-05-05T14:11:50.430821,157.5,7.9,25,False,0
TX-102566,Tiruppur Textiles,Coimbatore E-Hub,plastic,4669.92,20.73,2026-07-08T14:11:50.430870,177.0,8.4,23,False,0
TX-102567,Electro-Recycle,Chennai Polymers,metal,6970.87,105.21,2026-07-07T14:11:50.430918,259.8,6.6,20,False,0
TX-102568,Kovai Paper Mills,Salem Scrap Yard,plastic,3816.27,83.87,2026-05-16T14:11:50.430972,271.3,7.4,20,False,1
TX-102569,Tiruppur Textiles,Chennai Polymers,textile,195.19,10.25,2026-04-04T14:11:50.431022,398.9,4.8,4,False,0
TX-102570,Kovai Paper Mills,Chennai Polymers,textile,7803.92,12.77,2026-04-15T14:11:50.431085,359.7,9.5,24,False,0
TX-102571,Electro-Recycle,Coimbatore E-Hub,textile,7953.04,10.42,2026-06-10T14:11:50.431136,392.2,6.7,21,False,0
TX-102572,EcoFibre Ltd,Salem Scrap Yard,textile,347.95,12.34,2026-05-23T14:11:50.431184,341.3,7.6,23,False,0
TX-102573,EcoFibre Ltd,Salem Scrap Yard,textile,561.99,55.54,2026-07-02T14:11:50.431243,191.3,7.4,10,False,1
TX-102574,Kovai Paper Mills,Chennai Polymers,metal,4328.39,93.82,2026-07-09T14:11:50.431304,7.9,4.9,4,False,0
TX-102575,Kovai Paper Mills,Salem Steel,plastic,4162.55,20.41,2026-05-25T14:11:50.431422,359.9,8.9,10,False,0
TX-102576,EcoFibre Ltd,Coimbatore E-Hub,paper,1484.61,10.41,2026-04-28T14:11:50.431559,123.5,6.0,22,False,0
TX-102577,Electro-Recycle,Coimbatore E-Hub,metal,4960.6,99.01,2026-07-12T14:11:50.431640,78.1,4.1,19,False,0
TX-102578,Electro-Recycle,Coimbatore E-Hub,plastic,1606.92,14.04,2026-04-02T14:11:50.431720,323.6,4.3,27,False,0
TX-102579,Electro-Recycle,Chennai Polymers,paper,5480.77,10.51,2026-05-10T14:11:50.431802,104.6,7.2,2,False,0
TX-102580,Kovai Paper Mills,Chennai Polymers,plastic,615.34,20.32,2026-04-07T14:11:50.431885,65.7,7.7,2,False,0
TX-102581,Tiruppur Textiles,Salem Steel,metal,4730.59,97.19,2026-07-01T14:11:50.431961,425.3,7.4,5,False,0
TX-102582,EcoFibre Ltd,Salem Scrap Yard,paper,6953.92,11.02,2026-06-09T14:11:50.432043,317.4,8.2,26,False,0
TX-102583,Kovai Paper Mills,Salem Steel,battery,4114.66,140.2,2026-07-09T14:11:50.432110,10.2,5.8,27,False,0
TX-102584,Tiruppur Textiles,Coimbatore E-Hub,textile,6488.8,12.33,2026-07-17T14:11:50.432198,342.1,8.3,19,False,0
TX-102585,Electro-Recycle,Chennai Polymers,textile,4717.09,11.72,2026-07-02T14:11:50.432267,99.9,4.5,23,False,0
TX-102586,Electro-Recycle,Salem Scrap Yard,metal,4703.48,109.05,2026-04-27T14:11:50.432329,276.7,4.7,9,False,0
TX-102587,Electro-Recycle,Salem Scrap Yard,metal,2487.14,106.02,2026-07-22T14:11:50.432381,339.1,9.0,12,False,0
TX-102588,Kovai Paper Mills,Chennai Polymers,plastic,1239.82,20.94,2026-04-18T14:11:50.432431,143.9,5.6,24,False,0
TX-102589,Kovai Paper Mills,Salem Steel,metal,1697.86,90.1,2026-04-23T14:11:50.432480,312.0,4.1,14,False,0
TX-102590,Tiruppur Textiles,Salem Steel,plastic,189.03,19.97,2026-07-14T14:11:50.432534,427.3,9.6,18,False,0
TX-102591,EcoFibre Ltd,Salem Scrap Yard,paper,147.57,7.79,2026-05-18T14:11:50.432586,61.6,7.2,16,False,0
TX-102592,Electro-Recycle,Chennai Polymers,metal,6036.91,95.49,2026-06-03T14:11:50.432642,420.3,6.9,26,False,0
TX-102593,Electro-Recycle,Coimbatore E-Hub,paper,6038.85,10.37,2026-07-22T14:11:50.432701,263.9,4.7,12,False,0
TX-102594,EcoFibre Ltd,Coimbatore E-Hub,textile,2885.89,11.96,2026-04-23T14:11:50.432752,408.4,4.0,11,False,0
TX-102595,Electro-Recycle,Salem Scrap Yard,metal,4889.5,93.49,2026-07-18T14:11:50.432810,381.4,5.7,24,False,0
TX-102596,Kovai Paper Mills,Coimbatore E-Hub,plastic,2566.29,18.04,2026-04-03T14:11:50.432869,154.6,7.5,19,False,0
TX-102597,Electro-Recycle,Chennai Polymers,battery,3349.59,133.33,2026-06-28T14:11:50.432940,229.2,8.8,24,False,0
TX-102598,Electro-Recycle,Chennai Polymers,battery,931.91,135.31,2026-04-22T14:11:50.433004,355.0,9.4,27,False,0
TX-102599,Tiruppur Textiles,Salem Scrap Yard,metal,1933.9,435.88,2026-07-16T14:11:50.433135,79.4,8.5,9,False,1
TX-102600,Tiruppur Textiles,Salem Scrap Yard,textile,3746.73,13.27,2026-07-07T14:11:50.433206,180.4,4.2,7,False,0
TX-102601,Kovai Paper Mills,Salem Scrap Yard,paper,1938.16,10.53,2026-05-30T14:11:50.433286,299.7,7.0,1,False,0
TX-102602,Tiruppur Textiles,Salem Steel,battery,5097.02,170.31,2026-07-23T14:11:50.433352,139.6,7.8,72,False,1
TX-102603,EcoFibre Ltd,Salem Steel,paper,5483.42,11.32,2026-06-12T14:11:50.433408,422.3,5.3,23,False,0
TX-102604,Tiruppur Textiles,Chennai Polymers,metal,595.3,101.6,2026-07-10T14:11:50.433474,152.3,6.0,23,False,0
TX-102605,Tiruppur Textiles,Salem Steel,paper,6210.79,11.04,2026-04-13T14:11:50.433536,305.1,5.7,9,False,0
TX-102606,Electro-Recycle,Salem Steel,plastic,2340.37,19.85,2026-05-21T14:11:50.433604,292.9,5.6,4,False,0
TX-102607,Electro-Recycle,Salem Steel,paper,4565.81,10.85,2026-06-15T14:11:50.433667,250.6,6.3,13,False,0
TX-102608,Tiruppur Textiles,Salem Steel,battery,5973.64,144.5,2026-05-04T14:11:50.433724,72.9,7.7,13,False,0
TX-102609,Kovai Paper Mills,Coimbatore E-Hub,textile,5871.67,67.71,2026-06-16T14:11:50.433784,47.0,7.1,21,False,1
TX-102610,Electro-Recycle,Salem Scrap Yard,textile,2840.06,11.65,2026-06-19T14:11:50.433841,331.1,8.3,4,False,0
TX-102611,Electro-Recycle,Salem Scrap Yard,plastic,1065.35,21.34,2026-06-02T14:11:50.433894,246.6,8.7,17,False,0
TX-102612,EcoFibre Ltd,Chennai Polymers,paper,2464.76,10.29,2026-07-14T14:11:50.433951,187.6,9.4,11,False,0
TX-102613,Electro-Recycle,Coimbatore E-Hub,battery,4401.93,120.05,2026-05-02T14:11:50.434005,363.2,5.8,26,False,0
TX-102614,EcoFibre Ltd,Chennai Polymers,textile,4195.03,9.7,2026-04-27T14:11:50.434054,407.6,4.5,15,False,0
TX-102615,Tiruppur Textiles,Salem Steel,battery,1611.58,139.51,2026-04-30T14:11:50.434101,119.2,4.7,20,False,0
TX-102616,Electro-Recycle,Chennai Polymers,battery,5334.54,151.99,2026-04-15T14:11:50.434158,298.5,8.5,17,False,0
TX-102617,Kovai Paper Mills,Chennai Polymers,textile,2995.84,13.15,2026-04-25T14:11:50.434222,329.3,6.5,9,False,0
TX-102618,Tiruppur Textiles,Salem Steel,battery,4103.39,124.16,2026-06-06T14:11:50.434288,14.3,5.6,65,False,1
TX-102619,Electro-Recycle,Chennai Polymers,battery,7502.81,128.17,2026-06-12T14:11:50.434344,382.0,5.4,24,False,0
TX-102620,EcoFibre Ltd,Salem Scrap Yard,metal,6256.99,108.81,2026-06-29T14:11:50.434413,121.5,9.5,21,False,0
TX-102621,Kovai Paper Mills,Salem Scrap Yard,textile,6630.8,13.3,2026-07-26T14:11:50.434472,6.1,8.9,26,False,0
TX-102622,Tiruppur Textiles,Salem Steel,battery,2996.72,130.17,2026-06-07T14:11:50.434532,145.2,4.6,9,False,0
TX-102623,Electro-Recycle,Chennai Polymers,battery,7528.98,148.36,2026-05-03T14:11:50.434609,292.4,4.6,17,False,0
TX-102624,Kovai Paper Mills,Salem Steel,battery,5033.88,119.96,2026-05-11T14:11:50.434692,291.2,7.6,10,False,0
TX-102625,Kovai Paper Mills,Salem Steel,textile,7358.24,12.27,2026-05-08T14:11:50.434764,54.2,9.1,2,False,0
TX-102626,Kovai Paper Mills,Coimbatore E-Hub,plastic,4742.93,20.9,2026-05-24T14:11:50.434840,369.7,9.1,24,False,0
TX-102627,Kovai Paper Mills,Salem Steel,metal,6258.77,85.92,2026-04-07T14:11:50.434916,122.7,6.2,16,False,0
TX-102628,Kovai Paper Mills,Coimbatore E-Hub,metal,2318.13,96.36,2026-04-16T14:11:50.434989,384.1,6.2,10,False,0
TX-102629,Kovai Paper Mills,Salem Scrap Yard,battery,1507.22,129.22,2026-07-23T14:11:50.435072,46.6,6.0,17,False,0
TX-102630,EcoFibre Ltd,Chennai Polymers,metal,251.76,95.43,2026-07-01T14:11:50.435144,441.1,7.6,4,False,0
TX-102631,Kovai Paper Mills,Salem Scrap Yard,plastic,664.46,20.31,2026-06-22T14:11:50.435209,442.1,9.6,8,False,0
TX-102632,Electro-Recycle,Salem Scrap Yard,metal,5223.02,87.42,2026-06-10T14:11:50.435271,273.5,4.3,10,False,0
TX-102633,Kovai Paper Mills,Salem Scrap Yard,metal,2339.73,103.33,2026-07-28T14:11:50.435336,392.9,7.2,6,False,0
TX-102634,Electro-Recycle,Salem Steel,battery,5847.9,139.46,2026-07-09T14:11:50.435400,367.5,5.8,23,False,0
TX-102635,Electro-Recycle,Chennai Polymers,metal,5712.84,112.52,2026-06-13T14:11:50.435455,136.1,5.2,3,False,0
TX-102636,EcoFibre Ltd,Salem Scrap Yard,battery,4222.34,146.33,2026-07-05T14:11:50.435509,301.1,5.8,1,False,0
TX-102637,Tiruppur Textiles,Coimbatore E-Hub,textile,4234.29,11.27,2026-05-22T14:11:50.435569,411.1,9.0,3,False,0
TX-102638,Kovai Paper Mills,Coimbatore E-Hub,plastic,628.09,19.36,2026-06-23T14:11:50.435625,436.7,7.5,17,False,0
TX-102639,Tiruppur Textiles,Salem Steel,textile,6793.39,12.57,2026-07-08T14:11:50.435676,16.7,9.6,11,False,0
TX-102640,EcoFibre Ltd,Salem Scrap Yard,paper,4709.62,53.79,2026-07-26T14:11:50.435733,302.1,5.2,19,False,1
TX-102641,Electro-Recycle,Salem Steel,textile,4458.36,11.66,2026-05-31T14:11:50.435784,129.8,9.8,17,False,0
TX-102642,EcoFibre Ltd,Salem Steel,plastic,4329.64,18.08,2026-06-24T14:11:50.435835,321.8,9.4,1,False,0
TX-102643,Tiruppur Textiles,Chennai Polymers,paper,4332.76,10.71,2026-07-04T14:11:50.435892,375.6,5.6,25,False,0
TX-102644,Kovai Paper Mills,Chennai Polymers,plastic,7704.95,17.36,2026-07-09T14:11:50.435952,418.7,8.4,12,False,0
TX-102645,Electro-Recycle,Coimbatore E-Hub,metal,6160.21,109.87,2026-06-20T14:11:50.436018,174.4,8.5,13,False,0
TX-102646,Electro-Recycle,Salem Scrap Yard,battery,4848.91,129.51,2026-06-13T14:11:50.436076,220.3,6.7,3,False,0
TX-102647,Tiruppur Textiles,Salem Steel,plastic,470.94,21.38,2026-06-23T14:11:50.436132,353.0,5.2,23,False,0
TX-102648,Electro-Recycle,Chennai Polymers,plastic,169.46,19.35,2026-07-25T14:11:50.436192,307.7,7.6,5,False,0
TX-102649,Kovai Paper Mills,Salem Scrap Yard,paper,5689.67,11.76,2026-06-27T14:11:50.436244,25.2,8.9,13,False,0
TX-102650,EcoFibre Ltd,Chennai Polymers,battery,2204.52,147.55,2026-05-12T14:11:50.436293,214.0,8.1,26,False,0
TX-102651,Tiruppur Textiles,Salem Steel,textile,6867.26,14.02,2026-07-27T14:11:50.436343,187.0,4.1,2,False,0
TX-102652,Electro-Recycle,Salem Scrap Yard,plastic,481.82,23.17,2026-06-14T14:11:50.436392,92.1,6.2,1,False,0
TX-102653,Electro-Recycle,Chennai Polymers,plastic,2555.24,20.75,2026-06-23T14:11:50.436443,247.0,9.3,17,False,0
TX-102654,Kovai Paper Mills,Coimbatore E-Hub,paper,7827.44,9.85,2026-04-03T14:11:50.436498,163.7,9.8,3,False,0
TX-102655,Tiruppur Textiles,Chennai Polymers,textile,2795.34,8.92,2026-07-07T14:11:50.436561,337.6,8.8,1,False,0
TX-102656,Kovai Paper Mills,Chennai Polymers,metal,7972.78,120.86,2026-07-29T14:11:50.436625,244.9,8.2,22,False,0
TX-102657,Electro-Recycle,Salem Scrap Yard,battery,3156.87,158.72,2026-05-25T14:11:50.436683,214.1,5.0,21,False,0
TX-102658,EcoFibre Ltd,Salem Scrap Yard,textile,3370.82,10.34,2026-07-09T14:11:50.436750,212.1,9.2,16,False,0
TX-102659,EcoFibre Ltd,Salem Steel,paper,145.87,11.94,2026-07-03T14:11:50.436840,367.0,6.1,12,False,0
TX-102660,EcoFibre Ltd,Chennai Polymers,textile,4902.44,10.94,2026-05-29T14:11:50.436911,269.8,9.9,4,False,0
TX-102661,Kovai Paper Mills,Chennai Polymers,paper,602.85,10.15,2026-06-08T14:11:50.436978,136.7,0.8,15,False,1
TX-102662,Kovai Paper Mills,Salem Scrap Yard,plastic,7020.54,19.78,2026-05-07T14:11:50.437033,258.2,7.6,18,False,0
TX-102663,Electro-Recycle,Chennai Polymers,textile,6643.78,11.7,2026-04-26T14:11:50.437085,211.9,5.7,24,False,0
TX-102664,Tiruppur Textiles,Salem Scrap Yard,paper,564.56,9.39,2026-06-14T14:11:50.437133,18.0,7.6,16,False,0
TX-102665,Kovai Paper Mills,Coimbatore E-Hub,battery,5823.73,140.55,2026-04-07T14:11:50.437183,234.0,4.7,11,False,0
TX-102666,EcoFibre Ltd,Chennai Polymers,textile,1154.02,11.72,2026-04-15T14:11:50.437239,194.9,6.2,1,False,0
TX-102667,Kovai Paper Mills,Chennai Polymers,paper,3800.64,10.64,2026-07-13T14:11:50.437305,48.5,6.8,14,False,0
TX-102668,Tiruppur Textiles,Salem Steel,paper,5949.11,13.37,2026-04-18T14:11:50.437368,23.1,5.8,9,False,0
TX-102669,Tiruppur Textiles,Coimbatore E-Hub,textile,7617.18,11.63,2026-07-15T14:11:50.437421,31.3,9.8,25,False,0
TX-102670,Tiruppur Textiles,Chennai Polymers,metal,7037.65,100.22,2026-06-04T14:11:50.437478,210.3,5.4,11,False,0
TX-102671,EcoFibre Ltd,Salem Scrap Yard,plastic,2010.98,22.46,2026-04-12T14:11:50.437532,250.6,9.5,23,False,0
TX-102672,Electro-Recycle,Coimbatore E-Hub,plastic,3568.9,20.59,2026-06-15T14:11:50.437590,338.8,6.6,16,True,1
TX-102673,Kovai Paper Mills,Coimbatore E-Hub,plastic,6386.4,20.32,2026-05-02T14:11:50.437650,351.1,4.5,23,False,0
TX-102674,Kovai Paper Mills,Coimbatore E-Hub,plastic,7098.63,18.57,2026-07-17T14:11:50.437703,222.9,4.5,5,False,0
TX-102675,EcoFibre Ltd,Salem Scrap Yard,plastic,2840.62,21.32,2026-07-24T14:11:50.437762,312.2,4.0,20,False,0
TX-102676,EcoFibre Ltd,Salem Scrap Yard,plastic,3094.34,19.75,2026-05-09T14:11:50.437816,302.6,7.5,16,False,0
TX-102677,EcoFibre Ltd,Salem Steel,textile,7885.31,11.21,2026-05-20T14:11:50.437871,38.5,6.5,23,False,0
TX-102678,Electro-Recycle,Chennai Polymers,battery,7127.91,159.41,2026-07-04T14:11:50.437938,68.4,4.2,27,False,0
TX-102679,Electro-Recycle,Salem Scrap Yard,metal,5174.64,114.3,2026-04-17T14:11:50.437997,399.7,5.2,21,False,0
TX-102680,Kovai Paper Mills,Coimbatore E-Hub,paper,2131.88,11.67,2026-04-26T14:11:50.438048,224.0,5.8,23,False,0
TX-102681,EcoFibre Ltd,Salem Scrap Yard,battery,3372.53,141.28,2026-06-06T14:11:50.438101,159.9,5.4,22,False,0
TX-102682,EcoFibre Ltd,Chennai Polymers,paper,3797.09,10.93,2026-04-06T14:11:50.438154,43.8,8.6,27,False,0
TX-102683,Kovai Paper Mills,Coimbatore E-Hub,battery,7264.87,138.53,2026-07-27T14:11:50.438208,257.0,8.7,11,False,0
TX-102684,Tiruppur Textiles,Salem Scrap Yard,plastic,5550.57,26.64,2026-04-10T14:11:50.438269,433.0,5.7,25,False,0
TX-102685,Electro-Recycle,Coimbatore E-Hub,battery,864.82,123.02,2026-06-16T14:11:50.438324,236.5,7.1,9,False,0
TX-102686,Kovai Paper Mills,Salem Scrap Yard,metal,6793.79,126.23,2026-06-12T14:11:50.438379,447.9,9.6,15,False,0
TX-102687,Kovai Paper Mills,Salem Steel,textile,5119.66,10.56,2026-06-20T14:11:50.438435,322.8,6.5,25,False,0
TX-102688,Kovai Paper Mills,Salem Scrap Yard,battery,7137.83,137.4,2026-05-17T14:11:50.438489,412.6,7.5,26,False,0
TX-102689,Kovai Paper Mills,Salem Steel,plastic,1342.38,16.87,2026-07-02T14:11:50.438547,404.7,6.7,15,False,0
TX-102690,Tiruppur Textiles,Salem Steel,metal,2271.59,104.63,2026-04-27T14:11:50.438605,414.7,5.0,9,False,0
TX-102691,Electro-Recycle,Salem Steel,plastic,5782.65,20.75,2026-06-09T14:11:50.438660,32.7,6.2,21,False,0
TX-102692,EcoFibre Ltd,Chennai Polymers,metal,7149.01,105.43,2026-07-17T14:11:50.438772,149.9,5.4,27,False,0
TX-102693,Tiruppur Textiles,Coimbatore E-Hub,plastic,3841.95,24.65,2026-04-16T14:11:50.439012,415.1,9.9,16,False,0
TX-102694,EcoFibre Ltd,Coimbatore E-Hub,paper,4814.94,11.72,2026-07-14T14:11:50.439079,324.9,5.8,20,False,0
TX-102695,Electro-Recycle,Coimbatore E-Hub,battery,750.29,159.91,2026-04-20T14:11:50.439155,172.0,4.4,24,False,0
TX-102696,Tiruppur Textiles,Salem Steel,textile,7448.89,13.64,2026-06-06T14:11:50.439214,417.6,9.7,17,False,0
TX-102697,Kovai Paper Mills,Chennai Polymers,plastic,6713.69,19.48,2026-07-16T14:11:50.439279,11.8,9.6,5,False,0
TX-102698,Electro-Recycle,Chennai Polymers,paper,1578.38,8.22,2026-07-11T14:11:50.439343,127.1,4.8,14,False,0
TX-102699,EcoFibre Ltd,Coimbatore E-Hub,metal,2530.77,80.37,2026-04-10T14:11:50.439405,98.5,5.0,23,False,0
TX-102700,Electro-Recycle,Salem Scrap Yard,textile,3400.49,11.62,2026-05-13T14:11:50.439466,267.5,8.2,2,False,0
